customer_id,customer_name,customer_segment,loyalty_member,signup_date
CUST_005159,Lisa Wilson,Consumer,1,2020-03-01
CUST_005160,James Miller,Consumer,0,2019-01-25
CUST_005161,Christopher Miller,Corporate,0,2020-10-08
CUST_005162,Richard Lopez,Consumer,0,2020-11-13
CUST_005163,Barbara Anderson,Consumer,0,2021-09-11
CUST_005164,Linda Brown,Corporate,0,2023-05-07
CUST_005165,Linda Miller,Corporate,1,2023-11-04
CUST_005166,Mary Smith,Consumer,0,2019-06-06
CUST_005167,Sarah Garcia,Consumer,1,2020-04-16
CUST_005168,William Jones,Consumer,0,2019-04-15
CUST_005169,Elizabeth Brown,Consumer,0,2020-08-20
CUST_005170,Thomas Jones,Consumer,0,2021-04-23
CUST_005171,Daniel Smith,Small Business,1,2019-12-18
CUST_005172,Michael Garcia,Corporate,0,2020-12-14
CUST_005173,Susan Lopez,Consumer,0,2020-05-26
CUST_005174,Daniel Lopez,Consumer,0,2021-03-20
CUST_005175,Charles Anderson,Corporate,0,2023-07-10
CUST_005176,Mary Hernandez,Consumer,0,2021-09-09
CUST_005177,Jennifer Gonzalez,Consumer,1,2022-01-04
CUST_005178,Linda Lopez,Consumer,0,2023-01-18
CUST_005179,Susan Davis,Consumer,0,2023-04-16
CUST_005180,Susan Williams,Corporate,0,2022-03-19
CUST_005181,John Lopez,Consumer,0,2019-10-21
CUST_005182,Thomas Rodriguez,Corporate,1,2020-02-04
CUST_005183,William Wilson,Corporate,1,2023-07-28
CUST_005184,Charles Brown,Consumer,0,2023-12-23
CUST_005185,Charles Jones,Consumer,0,2021-10-11
CUST_005186,Daniel Rodriguez,VIP Loyalty,1,2023-07-01
CUST_005187,James Brown,Consumer,0,2021-05-27
CUST_005188,Richard Anderson,Consumer,0,2023-07-13
CUST_005189,Mary Williams,Consumer,0,2019-09-16
CUST_005190,Patricia Wilson,Consumer,1,2019-07-20
CUST_005191,Barbara Davis,Consumer,0,2019-04-05
CUST_005192,Karen Jones,Consumer,0,2019-07-23
CUST_005193,Nancy Johnson,Corporate,1,2023-09-16
CUST_005194,Christopher Garcia,Consumer,0,2020-11-02
CUST_005195,Michael Wilson,Consumer,1,2022-04-28
CUST_005196,Elizabeth Garcia,Consumer,0,2020-01-07
CUST_005197,Mary Miller,Consumer,1,2022-02-19
CUST_005198,Linda Miller,Consumer,0,2019-06-13
CUST_005199,William Davis,VIP Loyalty,1,2019-11-06
CUST_005200,John Garcia,Consumer,0,2021-10-11
CUST_005201,Patricia Gonzalez,Small Business,0,2019-12-25
CUST_005202,William Miller,Consumer,0,2022-10-23
CUST_005203,Thomas Williams,Consumer,1,2021-02-14
CUST_005204,Joseph Martinez,Small Business,0,2019-05-07
CUST_005205,Sarah Johnson,Small Business,1,2023-01-25
CUST_005206,Nancy Hernandez,Consumer,0,2023-12-05
CUST_005207,Robert Brown,Consumer,1,2023-04-18
CUST_005208,Jessica Johnson,Consumer,0,2019-04-06
CUST_005209,Sarah Brown,Consumer,0,2020-08-14
CUST_005210,Nancy Davis,Consumer,0,2023-09-09
CUST_005211,Mary Brown,Corporate,1,2020-04-12
CUST_005212,Mary Smith,Consumer,0,2022-12-27
CUST_005213,Charles Lopez,Consumer,0,2019-01-07
CUST_005214,Robert Williams,Consumer,0,2019-01-09
CUST_005215,Susan Jones,Corporate,0,2021-01-23
CUST_005216,Barbara Williams,Consumer,1,2021-11-09
CUST_005217,Michael Johnson,Small Business,0,2021-02-19
CUST_005218,John Davis,Consumer,0,2022-08-28
CUST_005219,James Brown,Small Business,1,2020-04-20
CUST_005220,Susan Davis,Consumer,1,2019-05-14
CUST_005221,Barbara Anderson,Consumer,1,2019-10-11
CUST_005222,Daniel Brown,Corporate,0,2019-02-20
CUST_005223,Jennifer Hernandez,Consumer,0,2021-04-04
CUST_005224,Lisa Garcia,Consumer,0,2021-04-16
CUST_005225,Lisa Williams,Consumer,0,2020-04-21
CUST_005226,John Wilson,VIP Loyalty,1,2020-05-20
CUST_005227,Robert Gonzalez,Consumer,0,2021-08-15
CUST_005228,William Wilson,Consumer,0,2019-02-13
CUST_005229,Christopher Garcia,Consumer,1,2021-11-05
CUST_005230,Sarah Williams,Consumer,1,2021-05-25
CUST_005231,John Lopez,Consumer,0,2023-03-27
CUST_005232,Jennifer Gonzalez,Consumer,1,2023-03-23
CUST_005233,Susan Martinez,Corporate,1,2022-09-22
CUST_005234,Jessica Gonzalez,Corporate,0,2022-09-02
CUST_005235,Linda Williams,VIP Loyalty,1,2019-11-21
CUST_005236,Lisa Brown,Corporate,0,2020-02-16
CUST_005237,Patricia Williams,Consumer,0,2019-08-25
CUST_005238,Lisa Martinez,Consumer,1,2023-11-07
CUST_005239,William Wilson,Consumer,0,2019-07-28
CUST_005240,Richard Jones,Consumer,0,2022-01-06
CUST_005241,Lisa Williams,Consumer,0,2019-01-21
CUST_005242,Lisa Gonzalez,Corporate,1,2019-09-20
CUST_005243,Christopher Williams,Consumer,0,2021-05-27
CUST_005244,John Anderson,Corporate,0,2021-09-17
CUST_005245,Charles Gonzalez,Consumer,0,2021-12-20
CUST_005246,Karen Wilson,Small Business,1,2021-10-28
CUST_005247,John Jones,Consumer,1,2022-05-22
CUST_005248,William Garcia,Corporate,0,2022-11-07
CUST_005249,David Gonzalez,VIP Loyalty,1,2020-12-16
CUST_005250,Michael Smith,Consumer,1,2020-05-20
CUST_005251,Sarah Johnson,Consumer,0,2020-02-11
CUST_005252,David Williams,Corporate,0,2021-01-23
CUST_005253,Karen Williams,Consumer,0,2019-12-28
CUST_005254,Jessica Rodriguez,Corporate,1,2019-02-26
CUST_005255,Jennifer Garcia,Small Business,0,2020-08-13
CUST_005256,James Garcia,Small Business,0,2023-09-06
CUST_005257,Jennifer Rodriguez,Corporate,1,2022-02-02
CUST_005258,Thomas Martinez,Consumer,0,2023-06-11
CUST_005259,Michael Rodriguez,Consumer,0,2022-08-20
CUST_005260,Thomas Rodriguez,Small Business,1,2021-11-14
CUST_005261,Richard Martinez,Corporate,1,2023-12-15
CUST_005262,Charles Garcia,Small Business,0,2023-12-08
CUST_005263,Jennifer Lopez,Consumer,1,2022-02-23
CUST_005264,William Gonzalez,Consumer,1,2022-01-07
CUST_005265,Richard Wilson,Consumer,1,2023-01-02
CUST_005266,Barbara Williams,Consumer,0,2020-11-08
CUST_005267,John Davis,Consumer,0,2021-06-11
CUST_005268,Linda Gonzalez,Consumer,1,2021-10-14
CUST_005269,Charles Jones,Consumer,0,2019-10-21
CUST_005270,Barbara Wilson,Consumer,1,2021-12-16
CUST_005271,Jennifer Rodriguez,Consumer,0,2020-10-12
CUST_005272,Sarah Rodriguez,Consumer,1,2022-11-18
CUST_005273,Karen Miller,Small Business,0,2019-12-28
CUST_005274,James Williams,Consumer,1,2020-07-05
CUST_005275,Joseph Davis,Corporate,0,2022-09-07
CUST_005276,Jennifer Miller,Consumer,0,2021-09-01
CUST_005277,Richard Miller,Corporate,0,2022-07-06
CUST_005278,Jennifer Jones,Small Business,1,2020-07-09
CUST_005279,Daniel Garcia,Consumer,1,2019-07-15
CUST_005280,Charles Martinez,Consumer,1,2023-07-02
CUST_005281,Susan Miller,Corporate,0,2021-02-05
CUST_005282,Patricia Wilson,Consumer,0,2019-03-10
CUST_005283,James Rodriguez,Consumer,0,2019-08-14
CUST_005284,Susan Martinez,Small Business,1,2021-11-21
CUST_005285,David Wilson,Consumer,0,2022-04-23
CUST_005286,Robert Smith,VIP Loyalty,1,2020-12-13
CUST_005287,Joseph Johnson,Consumer,0,2022-12-12
CUST_005288,Joseph Gonzalez,Consumer,1,2023-02-17
CUST_005289,Jessica Brown,Consumer,1,2019-09-21
CUST_005290,Sarah Hernandez,Consumer,0,2021-02-04
CUST_005291,Richard Garcia,Consumer,0,2021-04-28
CUST_005292,Christopher Brown,Consumer,1,2023-06-28
CUST_005293,Jessica Wilson,Corporate,0,2023-07-13
CUST_005294,Richard Garcia,Consumer,1,2022-05-21
CUST_005295,Barbara Jones,Small Business,0,2021-10-27
CUST_005296,John Anderson,Consumer,0,2020-12-20
CUST_005297,Jessica Davis,Consumer,0,2019-09-11
CUST_005298,James Brown,Consumer,1,2019-07-22
CUST_005299,Jennifer Rodriguez,Consumer,0,2022-12-12
CUST_005300,Nancy Garcia,Corporate,0,2019-01-03
CUST_005301,Elizabeth Anderson,Consumer,0,2019-08-03
CUST_005302,James Hernandez,Consumer,1,2020-01-20
CUST_005303,John Brown,Small Business,0,2022-01-22
CUST_005304,Mary Martinez,Corporate,0,2022-04-05
CUST_005305,Mary Lopez,Corporate,1,2021-12-25
CUST_005306,Richard Smith,Consumer,1,2022-08-27
CUST_005307,Richard Davis,Consumer,0,2019-02-20
CUST_005308,John Gonzalez,Corporate,1,2022-05-21
CUST_005309,Elizabeth Miller,Consumer,0,2020-01-16
CUST_005310,Nancy Gonzalez,Corporate,1,2021-11-02
CUST_005311,Sarah Hernandez,Small Business,1,2021-05-26
CUST_005312,Sarah Rodriguez,Small Business,1,2020-10-04
CUST_005313,Christopher Davis,VIP Loyalty,1,2019-10-17
CUST_005314,Elizabeth Garcia,Small Business,1,2019-05-08
CUST_005315,Lisa Jones,VIP Loyalty,1,2023-05-20
CUST_005316,Thomas Rodriguez,Corporate,0,2021-01-07
CUST_005317,Daniel Williams,Consumer,1,2020-10-10
CUST_005318,Barbara Gonzalez,Small Business,1,2020-02-11
CUST_005319,Robert Brown,Small Business,0,2019-07-08
CUST_005320,Linda Johnson,Corporate,0,2019-09-22
CUST_005321,Karen Davis,Consumer,1,2022-06-05
CUST_005322,James Williams,Corporate,0,2023-12-10
CUST_005323,Robert Garcia,Consumer,1,2021-12-14
CUST_005324,Karen Smith,Consumer,1,2022-11-18
CUST_005325,Daniel Miller,Consumer,0,2023-02-25
CUST_005326,Thomas Smith,Small Business,0,2021-08-23
CUST_005327,Richard Miller,Consumer,0,2020-02-27
CUST_005328,Christopher Rodriguez,Corporate,1,2023-08-09
CUST_005329,Lisa Wilson,Small Business,0,2022-07-13
CUST_005330,Mary Rodriguez,Corporate,0,2021-03-20
CUST_005331,Charles Garcia,Corporate,0,2020-11-23
CUST_005332,Jessica Martinez,Consumer,1,2019-03-05
CUST_005333,Jennifer Garcia,Corporate,0,2019-01-25
CUST_005334,Susan Davis,Corporate,1,2019-02-15
CUST_005335,Patricia Johnson,Corporate,0,2022-08-21
CUST_005336,Mary Jones,VIP Loyalty,1,2019-10-17
CUST_005337,Sarah Martinez,Consumer,1,2019-06-13
CUST_005338,Jessica Davis,VIP Loyalty,1,2019-09-25
CUST_005339,Charles Smith,Consumer,1,2019-12-10
CUST_005340,William Lopez,Corporate,0,2020-02-04
CUST_005341,Barbara Rodriguez,Corporate,0,2021-07-25
CUST_005342,Susan Lopez,Consumer,1,2021-12-11
CUST_005343,Linda Williams,Consumer,0,2021-06-11
CUST_005344,Karen Wilson,VIP Loyalty,1,2022-12-03
CUST_005345,Christopher Anderson,Consumer,0,2023-12-27
CUST_005346,James Brown,Consumer,0,2020-07-10
CUST_005347,Jessica Smith,Corporate,1,2019-05-01
CUST_005348,John Davis,Consumer,0,2019-01-24
CUST_005349,Joseph Wilson,VIP Loyalty,1,2022-10-11
CUST_005350,Sarah Johnson,Consumer,1,2021-12-18
CUST_005351,Elizabeth Miller,Consumer,1,2022-05-05
CUST_005352,James Williams,Consumer,1,2019-08-04
CUST_005353,Nancy Anderson,Corporate,1,2020-07-28
CUST_005354,Thomas Rodriguez,Consumer,0,2021-09-07
CUST_005355,Joseph Martinez,Consumer,1,2023-05-26
CUST_005356,Robert Lopez,Consumer,1,2021-11-23
CUST_005357,Elizabeth Davis,Corporate,0,2020-08-15
CUST_005358,Richard Hernandez,Consumer,0,2021-09-03
CUST_005359,Christopher Rodriguez,Consumer,0,2023-05-09
CUST_005360,Sarah Smith,Corporate,1,2020-11-15
CUST_005361,Richard Rodriguez,Corporate,1,2022-12-14
CUST_005362,Daniel Anderson,VIP Loyalty,1,2019-10-16
CUST_005363,William Anderson,Corporate,1,2020-02-13
CUST_005364,Lisa Williams,Small Business,0,2020-06-23
CUST_005365,Nancy Wilson,Consumer,0,2022-06-22
CUST_005366,Barbara Martinez,Consumer,1,2020-11-20
CUST_005367,Susan Wilson,Consumer,0,2020-01-15
CUST_005368,Daniel Martinez,Consumer,0,2020-12-03
CUST_005369,Sarah Garcia,Consumer,1,2020-09-22
CUST_005370,Nancy Martinez,Corporate,0,2022-03-03
CUST_005371,Charles Smith,Consumer,1,2023-07-02
CUST_005372,Nancy Brown,Corporate,0,2022-03-07
CUST_005373,William Brown,Consumer,1,2023-12-01
CUST_005374,Jennifer Jones,Corporate,0,2022-09-13
CUST_005375,Jennifer Jones,Small Business,0,2022-06-14
CUST_005376,Michael Garcia,Consumer,0,2019-05-17
CUST_005377,Thomas Rodriguez,Consumer,0,2021-02-19
CUST_005378,Thomas Garcia,Corporate,0,2021-07-15
CUST_005379,James Jones,Corporate,1,2022-06-28
CUST_005380,William Johnson,Consumer,1,2020-04-25
CUST_005381,Karen Miller,Small Business,0,2021-10-10
CUST_005382,Mary Williams,Consumer,1,2020-11-19
CUST_005383,Jessica Lopez,VIP Loyalty,1,2020-01-24
CUST_005384,Robert Jones,Consumer,0,2023-09-05
CUST_005385,Richard Williams,Corporate,1,2023-10-05
CUST_005386,Jennifer Johnson,Consumer,1,2021-03-15
CUST_005387,John Davis,Small Business,0,2019-01-03
CUST_005388,Lisa Garcia,Consumer,0,2021-11-27
CUST_005389,Nancy Garcia,Corporate,1,2020-11-24
CUST_005390,Jennifer Johnson,Corporate,1,2021-02-06
CUST_005391,Daniel Wilson,Corporate,0,2019-05-09
CUST_005392,David Miller,Consumer,0,2023-11-24
CUST_005393,Mary Wilson,Small Business,0,2023-06-21
CUST_005394,Jennifer Rodriguez,Consumer,0,2019-06-02
CUST_005395,Linda Miller,Consumer,0,2019-07-07
CUST_005396,Christopher Smith,VIP Loyalty,1,2020-08-11
CUST_005397,Robert Johnson,Consumer,0,2021-05-07
CUST_005398,Mary Smith,Consumer,1,2023-07-13
CUST_005399,Linda Hernandez,Corporate,1,2021-12-01
CUST_005400,Michael Martinez,Consumer,0,2022-04-07
CUST_005401,John Johnson,Consumer,1,2021-02-13
CUST_005402,Linda Brown,Consumer,0,2022-09-10
CUST_005403,Linda Wilson,Consumer,0,2023-07-18
CUST_005404,Karen Garcia,Corporate,0,2022-03-17
CUST_005405,Mary Johnson,Consumer,0,2019-05-11
CUST_005406,John Brown,Consumer,0,2020-07-14
CUST_005407,Karen Gonzalez,Corporate,0,2022-02-17
CUST_005408,Richard Garcia,Corporate,1,2021-04-06
CUST_005409,Barbara Martinez,Consumer,1,2023-01-06
CUST_005410,Christopher Jones,Consumer,1,2023-08-02
CUST_005411,Sarah Lopez,Consumer,0,2019-09-27
CUST_005412,Nancy Davis,Consumer,0,2019-07-01
CUST_005413,Susan Hernandez,Consumer,0,2022-12-04
CUST_005414,Elizabeth Hernandez,VIP Loyalty,1,2020-12-03
CUST_005415,Joseph Martinez,Consumer,1,2019-06-10
CUST_005416,Thomas Miller,Consumer,0,2022-01-09
CUST_005417,Joseph Miller,Consumer,0,2020-11-05
CUST_005418,Linda Garcia,Small Business,1,2021-12-19
CUST_005419,Michael Williams,Consumer,0,2020-10-18
CUST_005420,Michael Anderson,Consumer,0,2023-08-19
CUST_005421,Daniel Garcia,Consumer,0,2023-08-13
CUST_005422,Richard Lopez,Corporate,0,2022-03-17
CUST_005423,John Anderson,Consumer,0,2022-04-21
CUST_005424,Daniel Lopez,Consumer,0,2022-01-22
CUST_005425,William Miller,Small Business,0,2021-10-25
CUST_005426,Sarah Miller,Consumer,0,2023-11-10
CUST_005427,Nancy Anderson,VIP Loyalty,1,2021-08-14
CUST_005428,Christopher Miller,Corporate,1,2020-08-02
CUST_005429,Daniel Johnson,Corporate,1,2022-11-16
CUST_005430,Thomas Lopez,Consumer,1,2022-06-21
CUST_005431,Sarah Anderson,Corporate,0,2022-01-27
CUST_005432,Daniel Davis,Small Business,0,2022-05-19
CUST_005433,Christopher Garcia,Consumer,1,2020-10-10
CUST_005434,Patricia Johnson,Corporate,1,2021-11-23
CUST_005435,Patricia Lopez,Consumer,0,2022-04-27
CUST_005436,Jennifer Miller,Consumer,1,2020-03-01
CUST_005437,Jessica Johnson,Consumer,1,2019-11-25
CUST_005438,Michael Martinez,Consumer,0,2021-08-01
CUST_005439,Robert Davis,Consumer,0,2021-12-22
CUST_005440,David Johnson,Corporate,1,2020-12-09
CUST_005441,William Miller,VIP Loyalty,1,2019-07-18
CUST_005442,Elizabeth Smith,Corporate,0,2020-08-22
CUST_005443,Sarah Jones,Consumer,0,2023-11-21
CUST_005444,Joseph Williams,Consumer,1,2022-05-09
CUST_005445,Robert Brown,Consumer,0,2022-12-20
CUST_005446,Karen Miller,Consumer,0,2020-12-11
CUST_005447,Linda Smith,Small Business,0,2021-05-05
CUST_005448,Linda Martinez,Corporate,1,2021-03-02
CUST_005449,Charles Miller,Consumer,0,2021-08-01
CUST_005450,Susan Hernandez,Small Business,1,2020-04-21
CUST_005451,James Wilson,Corporate,0,2023-11-26
CUST_005452,Thomas Davis,Consumer,0,2019-05-07
CUST_005453,Elizabeth Rodriguez,Small Business,1,2022-08-23
CUST_005454,Sarah Jones,VIP Loyalty,1,2021-02-06
CUST_005455,Jennifer Hernandez,Consumer,0,2021-11-24
CUST_005456,Mary Rodriguez,Consumer,0,2022-03-02
CUST_005457,Elizabeth Martinez,Consumer,1,2021-01-12
CUST_005458,Karen Brown,Consumer,0,2021-04-03
CUST_005459,Richard Jones,Small Business,1,2021-09-01
CUST_005460,Karen Brown,Consumer,1,2020-01-26
CUST_005461,Christopher Anderson,Consumer,1,2022-12-25
CUST_005462,Mary Smith,Small Business,1,2019-01-14
CUST_005463,Daniel Johnson,Consumer,1,2020-02-28
CUST_005464,Linda Brown,Small Business,1,2022-06-27
CUST_005465,Charles Martinez,Consumer,0,2019-03-03
CUST_005466,Karen Williams,Consumer,0,2020-06-28
CUST_005467,Richard Garcia,Consumer,0,2021-12-25
CUST_005468,Linda Anderson,VIP Loyalty,1,2023-04-06
CUST_005469,David Wilson,VIP Loyalty,1,2023-06-14
CUST_005470,Elizabeth Hernandez,Consumer,0,2023-05-28
CUST_005471,Karen Anderson,Consumer,0,2021-08-21
CUST_005472,William Gonzalez,VIP Loyalty,1,2019-07-05
CUST_005473,Joseph Brown,Small Business,1,2022-02-05
CUST_005474,Sarah Miller,Corporate,0,2022-09-13
CUST_005475,Sarah Rodriguez,Consumer,0,2020-04-02
CUST_005476,Thomas Garcia,Consumer,0,2023-12-19
CUST_005477,David Smith,Consumer,1,2022-04-16
CUST_005478,Sarah Lopez,Consumer,1,2019-02-09
CUST_005479,Linda Smith,Small Business,0,2023-11-20
CUST_005480,Daniel Gonzalez,Consumer,0,2020-11-16
CUST_005481,Richard Davis,Consumer,0,2020-07-04
CUST_005482,Jennifer Davis,Corporate,0,2020-02-19
CUST_005483,Patricia Smith,VIP Loyalty,1,2022-10-11
CUST_005484,Christopher Wilson,Corporate,0,2019-11-01
CUST_005485,Barbara Jones,Consumer,1,2020-12-25
CUST_005486,Elizabeth Johnson,Corporate,0,2022-09-09
CUST_005487,Richard Martinez,Corporate,0,2022-09-14
CUST_005488,Nancy Rodriguez,VIP Loyalty,1,2023-05-13
CUST_005489,Joseph Rodriguez,VIP Loyalty,1,2022-08-20
CUST_005490,Michael Brown,Small Business,1,2022-03-19
CUST_005491,William Davis,Consumer,1,2021-12-20
CUST_005492,Jennifer Lopez,Consumer,1,2020-07-06
CUST_005493,Sarah Jones,Consumer,1,2021-09-03
CUST_005494,David Johnson,Consumer,0,2020-11-03
CUST_005495,Thomas Hernandez,Consumer,0,2023-12-03
CUST_005496,Karen Garcia,Consumer,0,2020-06-20
CUST_005497,Christopher Anderson,Consumer,0,2020-06-06
CUST_005498,Patricia Williams,Consumer,0,2019-03-24
CUST_005499,Lisa Williams,Consumer,0,2023-06-16
CUST_005500,Linda Davis,Corporate,0,2019-08-23
CUST_005501,John Miller,Consumer,0,2020-01-12
CUST_005502,Jessica Lopez,Consumer,0,2023-11-18
CUST_005503,Patricia Davis,Small Business,0,2023-07-21
CUST_005504,Linda Miller,Consumer,1,2022-08-22
CUST_005505,Michael Davis,Consumer,1,2020-03-10
CUST_005506,David Davis,Corporate,1,2022-02-13
CUST_005507,Michael Smith,Small Business,0,2020-07-10
CUST_005508,Jessica Williams,Consumer,0,2019-06-10
CUST_005509,Patricia Miller,Consumer,0,2022-12-25
CUST_005510,Charles Gonzalez,VIP Loyalty,1,2019-04-13
CUST_005511,Linda Garcia,Consumer,1,2023-01-12
CUST_005512,Thomas Miller,Consumer,1,2022-12-08
CUST_005513,Jessica Rodriguez,Corporate,0,2022-01-24
CUST_005514,Joseph Gonzalez,Small Business,1,2023-06-04
CUST_005515,James Miller,Consumer,0,2022-09-04
CUST_005516,Karen Davis,Consumer,0,2023-09-08
CUST_005517,Patricia Brown,Corporate,1,2022-12-05
CUST_005518,Nancy Brown,Corporate,0,2022-09-03
CUST_005519,Patricia Smith,Consumer,1,2023-10-06
CUST_005520,John Wilson,Consumer,1,2023-10-16
CUST_005521,James Anderson,Consumer,1,2022-09-15
CUST_005522,Susan Anderson,Corporate,0,2019-01-12
CUST_005523,Elizabeth Miller,VIP Loyalty,1,2019-06-01
CUST_005524,Richard Brown,Consumer,0,2023-12-25
CUST_005525,Patricia Anderson,Consumer,1,2021-05-12
CUST_005526,Barbara Hernandez,Consumer,0,2022-02-14
CUST_005527,Daniel Davis,Consumer,1,2023-09-05
CUST_005528,Mary Jones,Small Business,0,2020-10-02
CUST_005529,Susan Hernandez,Consumer,0,2023-05-26
CUST_005530,Jessica Hernandez,Corporate,0,2019-04-09
CUST_005531,James Miller,Consumer,0,2023-01-15
CUST_005532,Christopher Wilson,Consumer,1,2021-12-28
CUST_005533,Patricia Miller,Consumer,1,2023-09-25
CUST_005534,Sarah Williams,Consumer,0,2021-08-02
CUST_005535,Nancy Rodriguez,Consumer,0,2022-08-13
CUST_005536,Karen Hernandez,Consumer,0,2020-09-27
CUST_005537,Patricia Williams,Corporate,0,2019-06-26
CUST_005538,Joseph Jones,VIP Loyalty,1,2021-07-13
CUST_005539,Nancy Lopez,Small Business,1,2022-06-14
CUST_005540,David Martinez,Small Business,0,2021-08-18
CUST_005541,Joseph Hernandez,Small Business,1,2022-04-18
CUST_005542,Richard Garcia,Small Business,1,2021-01-10
CUST_005543,James Smith,Consumer,1,2023-09-20
CUST_005544,Richard Rodriguez,Small Business,1,2023-01-04
CUST_005545,Michael Smith,Consumer,0,2021-02-24
CUST_005546,Joseph Hernandez,Corporate,1,2022-05-09
CUST_005547,Michael Williams,Corporate,0,2023-04-19
CUST_005548,Mary Martinez,Consumer,0,2019-08-16
CUST_005549,Thomas Lopez,Consumer,0,2020-01-17
CUST_005550,Mary Garcia,Consumer,1,2022-12-16
CUST_005551,David Gonzalez,Consumer,0,2022-12-14
CUST_005552,Lisa Lopez,Consumer,1,2022-08-09
CUST_005553,Linda Brown,Corporate,0,2019-09-04
CUST_005554,Daniel Garcia,Consumer,0,2020-06-24
CUST_005555,Mary Anderson,Consumer,1,2022-04-02
CUST_005556,Joseph Hernandez,Corporate,0,2022-06-24
CUST_005557,David Miller,Small Business,0,2021-04-20
CUST_005558,David Jones,Corporate,0,2019-04-02
CUST_005559,Mary Rodriguez,Corporate,0,2023-02-16
CUST_005560,Mary Martinez,Consumer,1,2021-07-17
CUST_005561,Joseph Smith,Small Business,0,2021-04-11
CUST_005562,Charles Wilson,Consumer,1,2021-07-26
CUST_005563,Mary Johnson,Consumer,0,2023-05-04
CUST_005564,Linda Miller,Consumer,1,2022-11-17
CUST_005565,Michael Anderson,Consumer,0,2021-07-17
CUST_005566,Richard Anderson,Consumer,1,2019-05-16
CUST_005567,Robert Rodriguez,Corporate,1,2020-02-11
CUST_005568,Lisa Lopez,Small Business,1,2021-03-18
CUST_005569,Thomas Williams,Small Business,1,2020-09-28
CUST_005570,Thomas Anderson,Small Business,0,2021-08-13
CUST_005571,James Lopez,Consumer,0,2023-03-26
CUST_005572,Daniel Lopez,Consumer,0,2022-09-20
CUST_005573,Lisa Rodriguez,Consumer,0,2021-08-26
CUST_005574,Richard Davis,Small Business,1,2019-04-22
CUST_005575,Charles Smith,Consumer,0,2019-11-22
CUST_005576,Thomas Hernandez,Consumer,0,2019-10-21
CUST_005577,Nancy Anderson,Consumer,0,2023-11-23
CUST_005578,Richard Brown,Consumer,0,2023-10-11
CUST_005579,Sarah Gonzalez,Consumer,0,2022-07-27
CUST_005580,Lisa Miller,Consumer,1,2023-12-13
CUST_005581,Michael Lopez,Consumer,0,2021-04-08
CUST_005582,Susan Wilson,Small Business,0,2019-10-25
CUST_005583,Christopher Anderson,Corporate,1,2019-06-20
CUST_005584,Joseph Gonzalez,Consumer,0,2023-03-12
CUST_005585,James Davis,Consumer,0,2020-01-10
CUST_005586,Michael Martinez,Corporate,0,2023-11-04
CUST_005587,Karen Lopez,Consumer,0,2019-08-15
CUST_005588,Sarah Martinez,Small Business,0,2019-02-07
CUST_005589,Lisa Wilson,Small Business,0,2022-04-04
CUST_005590,Richard Gonzalez,Consumer,0,2019-05-23
CUST_005591,Michael Rodriguez,Consumer,0,2021-04-28
CUST_005592,Sarah Williams,Small Business,0,2023-09-27
CUST_005593,Sarah Wilson,Consumer,0,2022-05-07
CUST_005594,Jennifer Gonzalez,VIP Loyalty,1,2023-09-13
CUST_005595,Thomas Smith,VIP Loyalty,1,2021-09-27
CUST_005596,Barbara Miller,Consumer,0,2023-12-21
CUST_005597,Daniel Martinez,Consumer,1,2019-02-18
CUST_005598,Robert Wilson,Small Business,1,2022-09-06
CUST_005599,Christopher Smith,Consumer,0,2020-07-11
CUST_005600,Mary Wilson,Consumer,0,2023-02-22
CUST_005601,Sarah Smith,Consumer,1,2022-06-06
CUST_005602,Jessica Brown,Consumer,1,2021-01-08
CUST_005603,Susan Jones,Consumer,1,2021-01-19
CUST_005604,Sarah Johnson,Consumer,0,2023-01-22
CUST_005605,Michael Gonzalez,Small Business,1,2021-09-16
CUST_005606,Michael Wilson,Consumer,0,2022-03-02
CUST_005607,Robert Davis,Consumer,0,2021-07-16
CUST_005608,Jennifer Garcia,Consumer,0,2023-12-18
CUST_005609,Robert Rodriguez,Consumer,1,2020-06-12
CUST_005610,Jessica Wilson,VIP Loyalty,1,2019-07-10
CUST_005611,Jessica Williams,Consumer,1,2021-05-08
CUST_005612,David Wilson,Corporate,0,2023-02-22
CUST_005613,John Miller,VIP Loyalty,1,2022-03-17
CUST_005614,John Hernandez,Consumer,0,2019-12-24
CUST_005615,John Williams,Consumer,0,2020-08-11
CUST_005616,Jessica Anderson,Corporate,1,2019-08-10
CUST_005617,Sarah Martinez,Consumer,0,2019-12-24
CUST_005618,Jessica Williams,Consumer,0,2022-09-26
CUST_005619,Lisa Martinez,Consumer,0,2019-09-19
CUST_005620,Barbara Davis,Consumer,0,2023-11-17
CUST_005621,Lisa Jones,Consumer,0,2019-02-14
CUST_005622,James Anderson,Consumer,1,2022-11-21
CUST_005623,Thomas Gonzalez,Consumer,1,2020-06-21
CUST_005624,Sarah Martinez,Consumer,1,2021-08-25
CUST_005625,John Rodriguez,Corporate,0,2022-12-01
CUST_005626,Christopher Martinez,Consumer,0,2019-10-09
CUST_005627,Richard Miller,Consumer,0,2021-10-23
CUST_005628,Jennifer Williams,Consumer,0,2021-02-26
CUST_005629,Mary Smith,Corporate,0,2021-04-05
CUST_005630,Karen Rodriguez,Consumer,1,2022-12-16
CUST_005631,Michael Wilson,Small Business,0,2021-04-11
CUST_005632,William Garcia,VIP Loyalty,1,2019-11-23
